Factor1,Factor2,Factor3,Factor4
2.920109153325548,-3.8758237974923615,2.3122137186129343,5.534411631737593
1.7515942877432686,6.359268758103693,0.665705962427197,-2.582673532104292
-1.3584110779383491,3.7956344097275974,2.9487462652125105,3.2382761979145656
-6.388591080049767,1.9828975780145675,-3.5363704173800903,6.52762112182063
-7.19275572839124,7.449310645952064,1.11404782876643,-2.122580619720667
-7.043744231331444,-1.9690762932385608,-0.3515604253624357,2.2490699281565987
3.0676044355070933,0.0020238128991560134,-1.204181013171131,6.733178902919073
-2.889192951061433,-7.265226872377485,9.642783600232839,2.240743768301528
0.11873016723010155,2.309241282216882,-1.1995239681372405,3.506773876377189
-4.550302941201099,-5.948271086103295,-0.7956387700444477,-0.3985257611956514
-6.256103144846921,-0.6733576413825385,-4.858071628983363,5.993872333635996
5.330845420436173,3.63976443900963,-0.7392687512547997,0.5705084858678003
-5.933476021423819,0.5021836532792394,4.833082483902426,-3.195774767208305
6.397746522657967,1.6797501278078317,0.2262936077374283,-1.8609925644463732
-5.245964115121917,-3.830394403354733,-1.8295297319799977,1.6183677230655902
-2.6251968463003132,-3.9290819591251624,2.7546270601660394,4.680625157999047
-5.485975334654209,-1.929513714494381,1.3232714337831817,8.502051603487423
1.1951163000580478,2.4212939845687425,-0.6719248001181993,1.827488168279265
-6.153911521455813,7.854339852848912,-0.3637407162854258,1.582788725608818
5.185795804078976,11.934456782979291,1.5092742884663812,6.111494285007976
-7.370742360928391,-1.9413785893465807,-0.7413751861185779,-2.102968134162114
2.4979653209501285,1.0552323513316018,-1.354295640083224,-1.4291866571844904
-1.7125786917966632,-4.187696495244606,-2.28347161609826,4.114592705893907
-12.23580178628329,1.8177900137911203,0.8878221665816562,2.1332682689957947
4.432280171608841,-0.30241586524570985,-0.2687300699220325,6.808297800807286
-1.4016880433232821,-10.155422780320155,9.181303908072625,-3.537266426509575
4.594102463146324,-0.7605717205938926,1.8949198926649649,0.5160827625985036
-1.0514363556688786,2.1967177126719033,1.3319715167194788,-0.203602348781602
-5.876842773187558,6.502575038680245,-3.613327520583592,0.6100935463492072
-8.230643278718084,4.027902168013478,-3.6900638886417996,-1.3311995334836795
-7.7688865168000305,-0.7507743771575761,-1.0281001842835618,-2.7422091180104675
-9.116256220279048,-7.599848463534323,-1.5002176073447426,1.5970422017496402
6.898477445742998,4.818164322489918,-2.770394841407997,1.1419938261007834
-9.711965160335515,-2.3576731642021134,-0.6540170521902263,-0.8610302282914148
9.508385654695399,-0.48416216607807605,1.1859123107451777,-2.9775992064892867
-8.45776418039007,4.334487618889552,-3.373756004957328,-4.015192652239491
7.546383295896209,-4.727725473101816,4.405253035575607,-1.5913586699749735
-2.715888775452563,2.321563794223346,-7.148097888199811,2.3386352657740646
0.1834753331445117,-0.7374778951891887,-0.6095319715595854,-0.17539535347183946
7.891085816297324,-1.985722466156007,-2.6743264698703086,-0.4129539650868464
-2.4321601922523515,5.8690891267464975,-2.0025862748729595,0.8475007927242892
-9.018238517508308,-5.985967084126025,-2.3255916593647132,-0.7757852125305744
-7.28021471899753,0.6827221547975346,-4.553097811368648,3.017926283318192
-9.110548347426418,1.4225136741331283,-2.1568360021035535,-0.619724690454075
5.095291781013555,0.9121750398419374,0.06421807849483724,3.357795858290121
-4.178307130342275,1.9508485835432319,1.1933451125238392,1.9424290866655995
7.1907306969084015,1.0126225318775062,2.442738699826274,2.135156137084035
-3.6694490924426626,5.161285374070415,0.962730183627139,-1.1394055216924568
-5.2643903967181895,-5.588038377103853,-5.886213806735182,-0.47082976378275376
-7.092311179275286,2.599001359363262,-0.5621500756883968,2.452477045808256
12.060225315676508,-7.2893965231283575,1.7069954404239027,1.6352432931988923
-6.008697089665946,6.444860647954165,0.41398689843029246,-2.8545352011032983
-6.253061435143447,8.625987682619007,1.4431343747922634,-0.7065061561456307
-6.313641408377408,-4.994509980537665,1.968910071387746,4.715946269675712
2.889827311383826,2.483790113542682,-0.48553367068147424,-3.416731808921542
-7.087912500596091,-2.274659191121728,-0.26734063798677676,1.8430524345597592
2.83005427002538,3.231472077342328,0.19179043453943367,-0.5297290525919903
-2.3408302294556576,-2.411266921947471,0.8102033676875922,0.34163476753732763
6.065878907559912,-4.546538635905924,0.8537985227634259,4.556226333695596
4.292312291233752,-5.921670997819003,-1.2808253896129702,2.2220237735934565
-6.898075242510557,-2.358298659190508,-2.0820469846340557,-0.40244415475195355
7.5941444148983335,-7.434047734700661,-1.7215036528635135,-2.581485916523262
1.115950528805914,8.773812481815598,-1.6625413735056096,-1.74465361411866
7.8382498372636675,-0.38973532630516866,-0.0492461834756332,1.8061903325810171
3.0571518581654518,9.167888467637606,-3.2477502685071866,1.330213478398058
-2.0095196448247665,0.8565314369999157,3.741706825348347,1.5408250004712114
-4.8768446041005005,5.297527100628029,4.905454102091691,0.4723585562480485
-5.61497247179277,-6.937072752279366,-2.331956741521268,-4.127620457604068
-13.747046228382477,-5.012337594596243,-5.734845078615722,-1.060577574585892
0.9334981078344335,0.7024838945967016,-1.1218406397402287,-3.1966960406919673
14.296433808539657,-6.128178072793245,4.7490240315972425,1.830112539548659
0.46283941143597807,-7.550997335673606,4.269693580356522,-2.2373105322693965
1.0078197867535321,1.124050123502295,-6.129643667347261,-4.190773657296278
-3.6122882083625467,-1.172908804700984,0.6107418147149737,1.6535736671498393
-3.9253548098147255,1.7228503908052277,1.9148622928585293,-1.9078654731173412
-0.08103174364948029,2.1847553441828236,3.1133071174660847,-2.1966453996385416
-0.11864269592150392,-2.5883569172073706,-2.873717759428821,-0.3492505028220397
3.315219032538919,-6.721204292759399,-1.0454056031706058,-0.7183746162465675
2.3253320742278927,-4.932516766150628,-2.3142088632424653,-2.3747274774777245
4.156674432905011,9.599778074413457,1.2322022883916421,2.2789668576969424
-5.5059132136541615,-0.493217223148372,0.5729587870108137,3.7681463797322565
-2.6309019586142983,-1.0141403018454385,-1.8077858598676821,-2.525783837754015
12.105640498540389,-6.286349070587221,4.351615150463497,6.12296386926429
2.365706961727074,-6.4265668875761035,-4.050087171807372,-1.7631465759573037
-10.321889710051298,-2.6492354847428627,-1.465242916390852,3.5626090125661922
0.9952354279976523,-4.07142257532776,0.2078082971436678,-1.601094827365225
-1.0256782078477091,-3.6828106981667057,-2.1255501477558907,-1.1127459638760848
-2.128944527408221,9.605697916947006,-2.791434560372617,1.5184417003207278
-9.281654096318466,-2.853569776027933,-4.402792584046888,4.131076700696533
13.322846779491085,4.499127801507557,-0.4100015527341751,-2.936715096756073
-9.366648694154978,-5.772395592072908,-4.022150056132176,-1.1940148180751946
3.929572127856168,-3.371417003731704,-1.0514502552043865,-1.1704585670922962
-7.371452608544732,-5.559551929942014,-3.9088381534626904,3.717612590029024
-5.128086296774878,-2.3898498555765895,8.236106342622543,-6.779937375760032
1.5624650237325275,0.2785527318696744,1.5638299934723485,2.601852219525076
0.5058431567037778,-4.309312460542943,0.713249400028908,-0.6784182005120964
-6.57212693488237,7.459446652528458,1.8305610024420225,0.28628797592158506
18.76622148620565,9.996864500415692,2.894468585507985,2.501590710123018
6.663101627581215,2.7575213910244747,2.039407953492215,-0.6675799116484558
-9.921437551111406,3.6993131126082703,-1.8580203610655806,-1.3899069621099518
2.0428929637550186,1.1339579767833243,-0.05535404117948059,-1.2052530668116934
-1.5909053089195597,-2.316917310596629,-1.1786122938756298,2.1653425145398337
4.490949947085882,-2.3868240046437803,-1.39361759062832,0.9695138477613461
-4.254377933058445,-3.6388146111789568,2.1909086418035995,1.3843043981185557
-8.915728988895442,-1.1518649026113361,-0.5772868362411788,1.2717369880524032
-1.105147293542532,2.8049044666344303,-3.7675955115692057,-4.995942463144622
-5.4223591946438034,-1.526214604056189,-3.989022376856072,-2.1605341305501025
8.133249790016968,0.044797733106028845,2.3651163288451387,0.43441608356537004
0.30377187674231465,3.8485894865154373,-1.0599649569956355,1.2413966993075292
-0.6898404709863409,-6.596948264967666,-0.7004570900589169,0.8169368850902261
0.8848149174203789,-1.9913650225137296,-0.8121433065001518,1.2337579448893938
-2.0781106377697425,3.4290540825509197,-2.5463967787567223,2.6603214318977795
-2.5145496482751017,4.694905524829369,-1.5635374838644134,1.4986515748851719
-1.8537507678671994,-4.394632891685302,0.9507635484578567,2.310783591853588
1.0663714858228683,9.698476696161661,-2.5888775090251555,-0.11741867901431872
2.0583501707698035,-2.8516124350609218,0.7238205456761715,-0.1578146175276138
18.08775750178392,-6.106730383928642,4.384091796712597,2.9526781488418474
-8.036982004809419,-3.7699251744303295,-1.4770992761727557,-1.8854334333800642
2.0724106394179262,-8.041310036032774,-4.700651167602008,1.5132018971207872
-7.371654007691122,-12.090515473288741,0.623414197462638,-2.510469516897599
8.423844779427446,6.165507743761585,4.535826243716974,-1.008639209444746
-5.669383330358616,-2.5223189061893425,-1.8670470391757625,3.4172142072380893
0.783555546535062,-1.6447152878999831,5.071651522585658,0.7284072290208093
11.063512682544475,3.43404856109856,-3.0918229252025333,-0.29163441962337955
13.175289071528244,-5.979452896548281,-1.1070945191341088,-0.2589162925770278
7.9463503847753145,-7.389763742108077,0.053827124406319676,-1.4906181519973634
-4.944924932023809,3.1845982674327633,1.2695449603127409,-3.1830630830415587
4.906366450208456,2.776994638719417,-1.5608167676915699,-0.2960617812867273
2.9881733923850238,3.853263751850208,6.933674569809117,1.945195049311017
-0.7622190135256679,5.835371077392819,-3.762415569240921,1.3054158205029438
-3.0188580725652963,-3.029909440785209,0.7914325232665518,2.511477758764489
4.316226854567221,-6.649886398590992,3.501851397890217,-0.15402909467564962
0.7772010122093337,5.579884105099808,3.0083373170352856,5.560775891513193
6.700171072000841,-5.708143558217116,-1.0422203169473545,-6.102190885806158
-1.7241316247973755,-4.646251513087217,5.264528683447422,6.649224058334337
2.151210574752306,11.370723576718072,-2.294179769949009,0.30169119733545996
9.364220525615888,10.487215956098224,-1.2368020280248615,-3.1755804095336275
-7.977025277953944,-11.193746474780225,2.8257137542822477,1.186203730631196
5.142124859701182,-7.103553424058361,2.946085572481907,-1.2811102151451066
-4.01511202396306,9.153499243853624,-1.1989545591101876,-0.6533607884643162
2.7810220779551096,-7.125810808620073,-0.27912966419014035,5.699232693925307
4.391495356794714,11.5759886645035,0.5277049990775995,3.626022785527694
7.952551526704019,4.6887371473078785,0.7568430402625126,-6.757933136086331
-7.048469170183227,9.876343059145626,-3.0976453987783055,-0.5662344426759927
9.784081072328078,0.275173064781831,4.967462058847126,0.0017176584422663324
5.928065414093829,1.6734218650840902,1.4364618164588145,2.203291061672094
2.4687213771357492,-2.6912884537657016,-1.67816851743056,-0.11906714026863674
6.238227616578985,5.904232561375439,-0.4690295672352084,2.076260510043851
2.8442196166517597,-4.232565308727534,-6.084854379088998,-1.820696243586768
2.4191367193670947,-3.386758499534652,-0.8967272194377437,2.4918503680498056
-7.861840792043357,5.597083261773823,-1.6780109649604877,3.553381378191998
-3.193079371306583,3.0985275412576616,1.637408493807841,-5.023369679073243
9.441965849162804,-1.894089573714855,-0.3091685994323005,1.9489560367581171
6.890249900675862,1.6856504084260056,3.0586073697151654,1.8109961137111028
1.113962574774041,-0.6889804956652054,0.8607837700154363,3.1371367647227144
3.8306636110935934,8.61221876692673,3.6181674432406425,6.278482982352331
-3.6805984459603405,-2.856542127752701,3.7323727354808276,-1.7514335751879504
0.8801284585826755,2.2689301103629784,-0.42672611246747527,2.104090904794056
4.871027983097488,0.35747067678039535,0.2671550805869099,-3.027816333431908
7.252529490043758,5.113941333180133,1.3672271387708976,0.3358602889545704
1.2256369366260724,5.021982831428532,2.180294300675119,1.068883608916455
5.782988019342523,-7.948584361072162,4.159972696522295,1.4905094808365613
1.7504087756080142,11.669469947427705,0.16776221474046824,2.2088941708248315
10.549786605591251,7.269925959779312,-1.3162103080191299,4.6164024257620175
-4.625567269028166,-0.6780387628441287,6.943879106508912,1.5729588171839526
7.122908592692769,-1.3558394202387478,-5.734458295120004,-0.4774129443475011
-2.9644128764317292,-6.595665348331785,3.093290099564134,-0.9868822096634472
-7.247901972163854,0.2588572034892346,0.7916260687426415,-0.7238576594836106
-7.858064540611989,-6.39723048450028,-2.869221871109461,-1.8810512182555168
-3.136120842856948,-2.7847296311522385,-2.1946663074306376,-0.8198977647565764
-9.15817923219545,-2.413614641465143,-4.553337328708969,-0.5450851438278008
-2.2495245708444256,3.2529751479137587,0.3715766048810969,5.871695411069961
-1.0978096329207858,-7.676509914629729,-5.079027550065238,-2.379760583345845
3.123585333306004,-6.502606533825699,0.8281079122818034,-0.9614499584875977
-9.489722883596698,-3.00566698410384,-0.8843313600638041,6.916593913335672
-2.384348865604081,-0.2624977058647051,-3.666533363169424,1.7294999782682212
3.369046897153539,-7.091912508024993,-4.521615930536136,-4.898472046287487
9.335180820770344,-3.502838878122315,-5.416129425958055,-1.1058687865547807
-3.8761018294434098,3.27373553065127,4.544034885124352,3.79394404123027
13.326131600409607,-5.8183992987961854,-2.7125971342636626,0.1650565781179814
-5.264191528651025,1.2320020157746572,1.0175450024681583,3.852338582829728
7.648091195724918,-8.75102014308329,2.036805621054934,-3.8199313996921602
0.18955491569499017,7.008925935534213,4.585783512147153,1.6451767119576535
9.75043312083179,-3.9775602152166245,-1.9505431880518302,2.558954773017148
2.8380589401330534,-2.21216047345962,0.1915333239055813,-0.37352970930135737
-6.695266737311469,-2.1922083795405296,1.6168252238798737,-1.4489836425833063
9.068559407983408,-2.1776262258187438,-3.2168213717071863,0.6191510786794862
1.3753514048235815,-5.837119228879592,-3.861844487045496,1.4517179941873406
-6.8261871535975365,-1.5741285605797473,3.1935753308650736,2.1298971082824387
-1.9828439948112768,-5.936699716301092,0.30410184220283526,0.4352308364797199
4.295236723081853,2.172078315614358,1.9234304090274505,-4.260204102483271
2.12343240784123,5.410769639885889,1.0389393177817856,3.008089838341509
-9.466518194341434,3.7975171169280197,-1.3689299473623027,-0.21629502204237908
-8.158543417654862,-0.5015901085378464,-0.7078664484529653,-2.301447800207994
-0.05647752038015519,-2.6572277501631483,0.9109897385874218,-2.931268527714936
-3.39326227183197,-1.148825026696278,0.21180155401413142,-1.4532844656134745
5.931210902589417,3.9863504371281406,3.871447247380625,-0.8766751520612475
3.9074866330532068,-7.240587772632772,-3.911202966625883,0.1747443934852808
1.056737767966586,0.5894188193198513,5.6170006874433955,2.3837218667436284
-3.2214725044229664,-0.21494517292656742,-2.695055154624829,-0.45909610299305237
8.124917288900132,-5.060973333449977,2.335264139503951,1.1540106933429237
-2.8494080745998236,1.171268596243326,-3.17771352083886,-4.096826769725526
7.395001353944594,-4.784071597963718,2.1436969625999436,1.3893757130342714
-10.978280505713819,-2.2938492243545063,-5.058657850368408,0.2762201158455026
7.6010410483837925,4.0691079839155435,4.163071665257215,1.3858518250155003
1.057710802194637,0.21737495961420691,1.1890218220706616,0.08504508908238269
8.705891594891085,0.47907512473375197,1.1203671455232098,0.7551089395017798
-8.77037548118246,3.3184536984435136,-1.375848593832989,-1.4497003580156553
-11.382458928590015,-1.6061789237038684,-4.301489601543505,0.937597913434995
3.7116214098841946,1.5825114299955976,0.28532082533431175,1.753619087014813
-2.406915428793662,-1.6362865519084553,1.613402490704884,2.3533837578845564
9.878297789014761,8.438150807135703,-1.6679222254442878,0.45296026036888626
9.52177580375984,4.237307656018888,-1.2887635433787894,0.4740881298427392
-8.323374288006317,-6.649246193183507,1.8167771508197135,1.5916353843309563
4.625379755914689,4.606245749569316,1.4073049218322937,0.8509286488388325
6.825367575308874,-0.31963573228244013,1.1502402285163718,0.07269946181938929
5.881823774820212,-6.107988401720878,-0.5364850645430568,1.9971675449228028
14.954387505488336,-5.84128912105143,0.42655406425709147,-1.9946229543379057
0.371972983652033,4.156119263010084,0.8664245712010514,-1.282230776251908
12.711076680432992,-4.110156498327622,-0.4804804109004245,3.711022348419033
13.875023577557734,-2.4418748316669423,3.912179894198109,5.420159184561024
-11.04244073249329,0.2956045694936715,-3.4775342354662304,-2.577925754872549
-0.29687453214659043,-8.524654275316706,0.6759695112720816,0.21617422976975137
-0.6476269257622577,13.850228315363877,-2.908043673022418,4.635664721815427
-1.4920840327664342,6.845276998196366,-1.9910521314664313,-0.36317590808326183
-5.3964494690920235,-0.7207372319779043,-3.889786121051449,3.935529585244347
-11.0490978797367,6.629274140902454,-1.1727744794778814,-1.7247170575112802
-6.53544239301361,9.748648107172272,1.717559614883168,-0.8386426218237084
3.5723487233914972,-5.160619103940636,-4.346967724281264,1.3523800905640035
2.800429435087272,-2.0321635279354004,-1.4765393266424027,1.9078855876696181
-7.467065896857924,-4.062778248536042,0.9853047346708323,-1.2172698419210264
-3.858048289740911,-6.857393468069157,-3.4469681083880457,-1.041387021639726
1.812693456080153,1.5260581214084745,-5.360840084519832,2.676513476748909
-1.0884993399983385,3.6767340609836836,4.314304395411415,2.5357852662300435
10.325689263446645,0.7447442253037896,-0.9026380448075613,1.616546055718879
10.052866341380799,-3.32954319148948,1.6625323195807242,1.321832108687946
-4.564007565984229,6.347310787716267,0.04083017875061877,4.771510159555992
9.812616123665812,-4.756640681084775,-3.411031055478175,0.9442056635004401
-10.094720509120044,-1.1837565864979527,1.1733522963355496,1.9089897486050833
-3.1446759831388023,-8.496241633772282,-3.474515182120525,-1.580574484829353
-8.689897475546042,-6.203039404600077,-4.508107205101356,-2.5842127686856013
3.368247171395734,6.202340637698845,-1.9497539558321104,-0.4470828869649583
-7.6834481787448645,6.109678104541251,-0.8939034475880544,0.07822392260653228
8.675161583518186,2.9008218683007794,-2.3192881312254716,3.0127494100012715
-6.836089581163533,1.7061890979872987,-2.1276651541763827,4.187447836264894
2.4148051634784844,9.961360788150953,5.578619645647473,0.15060569372954702
-1.9942045577552134,-4.093244211453136,0.4670400242343081,2.1377851916591455
-5.8371781160510645,-1.9876667911942634,1.316851493821833,0.14465891607528653
-3.823300899082451,-6.272870809846305,-4.462128163396423,0.8678617546561984
-6.263287848394868,12.306199280368142,1.1807293355127209,3.833595796582959
-4.926868014081472,2.6868849614537034,-2.99548233929855,-0.9072671355861496
11.22301592764581,-7.332093029486492,4.015075414788756,5.323272709204482
1.4501636815790528,-6.696647044879353,-0.6053383995022372,1.3623770446516708
-0.9333101198223781,10.336613180597263,3.6613640664528924,3.8586145233882725
5.157076058100702,0.4147517920982464,0.7017404288901146,-3.871171983572106
-10.672938808707283,9.658422593770045,-2.0274870987004103,0.7393345795124593
2.4764471458292094,5.078188344326981,0.5490708259761863,0.44100502927046864
4.305679473742016,2.8374165143252688,-1.8632844557606605,-1.023796083531614
3.3673786738932656,-5.481347645800318,0.5372760036622146,-2.9943626849940506
-6.702020504827062,-7.162466059193823,1.7563770099137221,1.7474061533390022
-1.4167174969167862,-2.271263854873385,1.0467861354875794,-3.185652240657263
-10.067012090836425,-7.3690260539510035,0.2692309159669867,5.098722531643533
0.6817172568260792,1.5373499045094943,-1.4665683863668435,-4.940799203916962
5.640414116699929,2.1740624569478926,-1.0003101753212207,5.176026316518366
-11.047502699364223,1.486706026506104,-0.5288029752616531,-1.9731198572517206
12.514479556180724,-2.945426046299865,-3.270958604822323,1.343907644917263
6.256817417061341,4.113190812868761,3.0932825995376536,1.571816528999207
-2.0993186380725373,-4.304971184415189,-0.4499824805822613,3.6247456578481723
0.802623439204064,-4.846976619474791,-1.8742142801886774,2.7134523790000338
-7.048424370730928,5.208768075632369,3.555559954325662,0.964518480826247
7.776385002336766,-5.50670873897349,9.02812292820631,1.214831521233681
-9.223283689084994,-1.4627807782344242,-3.850165733673424,-4.905465978781134
3.0085956885686382,10.10539688555888,-5.190108762903358,1.4111435201514977
-2.714162353983866,-10.135266004638988,4.630255256982717,4.0767854900097085
9.00520086487027,3.890690633667568,-3.6912934668453152,4.485981859766152
-6.5301411415809465,5.629175617652375,3.9935958536858376,-2.1326334183337767
8.412352099899202,-8.592151301646771,2.143153302080538,-2.905623587078707
9.405305689947646,-4.70555149242061,-0.9579711609103081,0.9228208513162237
-8.934782077880913,3.2394967927061584,-0.42514388834888994,-1.1075594590970566
-3.035495478418309,-4.162343294622355,3.0709597499921926,0.9629613369971637
8.445566937554569,-5.813082625759707,2.155833327047223,0.9487234579755243
4.57721839778603,-2.420480665895341,-2.6580687820876117,4.378701633970591
-5.942987083883324,2.355850476982754,1.1136501490985504,-1.4735038707992056
2.3331287759535826,7.796057230403187,-2.657609771117829,0.030379739993039515
2.733695082348077,6.287361597960708,-3.3635416725099567,-6.555508835722804
-6.44536522075812,4.8289464460276035,1.0369358357100165,1.4023236746771819
16.854407482620285,-2.4280542553278246,3.507226350346551,3.163948419060512
3.807077652554314,-5.343855324125763,-2.4890696210165113,-1.0933283057332395
-1.028747164050744,6.511479815199801,1.785637751070144,-1.619020595427892
-6.046593087152191,-2.082945088068544,1.1518143565622405,5.788610180767798
0.28850600101569246,-0.8423297321280232,1.3974295752944197,1.6586161873277525
11.256572902688532,-5.314242024673099,-1.0336017654603542,-0.8649383349453826
7.480744354682932,-0.8626604113495946,-1.261472161271905,-0.3344060047517801
-0.47625890616112115,-1.8774836753859507,-0.2722860020215823,-4.657949508455666
0.6011427657481945,-5.961641930664224,-7.414395584423997,-0.6278997543083407
-9.160504969534449,-0.8545510444781658,0.6636506898797827,0.47611641455759524
-0.16862935065033013,-4.280340217349367,0.5475461080468343,-1.2613381818422873
4.506684073134518,1.7852731233424504,-6.803253998561637,0.06927512220781108
-2.50117948972035,0.24144062097991892,5.269892810082183,-0.4190101775175369
-1.245032423503495,-4.655211989253496,-5.86997852631108,-3.0363660618985526
-10.403335068092161,-5.984730534989722,-2.5902994111161606,-2.815061349443327
-8.393067079728237,-9.052331894741684,-1.85762017721968,-2.601690814265246
3.9701448172564664,-1.34390092222166,-0.2825035204990187,0.7183251875670941
-7.547967791384515,-1.6892165989543948,-0.8384334927734362,2.9761821197291836
4.007542942964235,6.824277420776004,-2.448200948839654,1.6001152532841731
2.96553601351883,-6.9587971313003205,-0.06010459559204617,1.1683673511224306
12.804678598136123,-7.188471576679543,-1.5719398871372583,-0.18514730784035388
-11.995686242364384,2.9394233597979174,-2.109482511626722,-2.327479617477802
6.598208231110531,3.328490259044445,-4.002862463592682,-1.7731114073901466
-2.330445979591818,-3.3036376388093904,-6.135190403313296,-6.793989841653213
-4.763115075354197,-4.8863766904166255,3.7040260026155476,0.2661846328009542
-2.273318185962035,2.5538646220494714,-0.26179893510880553,-7.418175279285822
6.376862824433252,2.36123800758967,5.7591194015049245,0.5895822010117723
-2.314026784530025,-3.483570450732656,0.8409579566170917,-0.3197951515614066
10.009983756969564,-5.8293946858118835,1.7794270866454238,4.018632940948762
4.2315268145346225,2.0063294820327107,1.2462530990093121,-3.58032588841118
14.210088656509324,-6.206417600709546,3.804916333988126,-2.4484487851041874
-9.318163643533715,-0.9236830780953018,-2.953902782843595,-1.4618004408156817
-2.476097692103868,-4.0107939501477246,-5.546227805682822,-1.520956428052845
6.457443043416249,-1.5273916034596304,-5.602214736399917,-1.7094647949173374
-5.390720977549559,1.765510365005041,-3.0525811660251416,-5.148906223734822
-4.922071124429893,-1.4807803340943446,-2.7632081199548435,4.331949454949835
-9.511245289570152,-3.8555483230594363,0.7496676102076768,2.7156998795424374
1.0904663154384213,1.836755711622531,0.2825746099953492,1.5822745959120041
-4.224480154190167,-7.938940952258825,5.056923779724074,-1.5540493060434362
-6.585807465630658,-8.78846091616523,2.4872040018672217,-2.226604771096367
1.670269362952524,-2.4436105810544886,-1.488142573778919,2.4570166232092636
-3.37461865079583,8.368630071845581,2.558368683993266,-2.6884493160226848
3.152892887750845,-0.9450460830308315,1.3346035469686286,0.7890314942438867
5.264578708981433,2.2341090718673957,-0.32431037097293663,4.1747565078675875
-7.678393510818627,-1.1806510606842213,-3.1999858145974107,-3.3107165466041923
1.418259959626644,1.6022381300188964,3.141969281511651,0.8496557897466912
-0.15460632032883298,5.229452882009696,0.2964437512020412,0.6077088917288135
0.7114606469843482,5.20443854121462,-0.15571969860088458,-0.49669178510246265
4.864511783220802,-6.809539809149174,-2.561746911827567,0.68978660575348
-0.5005030300931643,1.2353676639280633,-5.479257325248461,1.3235995035406067
-1.0926077998403514,-2.2573390956370893,0.030893695523141043,-1.978714120435983
-3.1123136800262072,6.139451798423694,-0.9396379176006079,5.007884161124587
-1.5023152795995878,0.2106915001703356,0.1320917276284453,1.5486727142906722
-0.3847907488892517,4.12085867838034,1.0289769872127343,5.05691809584745
-1.7497806517011911,1.4854292052814217,0.7252176948124303,1.6865445191270076
18.614306176165098,1.1205490868934034,5.024238343307191,6.1496622593081485
4.374549356635704,-0.29492505550236253,-2.365924196994417,3.5048604581489666
7.50821104674862,4.083224645998366,4.713088702254852,-1.2186951948822269
-5.441471837560543,5.349147522684795,0.43317423858630233,0.5092553005103992
-5.192491059718036,5.6907424209387685,0.8047082402791367,-0.6625018860076942
11.7231877056513,-5.699594310260941,-0.8793455573016795,3.7976715176057643
2.7275084175407676,-2.7432998037608463,-1.3168120396249514,-0.10080568227819633
7.480923389014606,-0.6645975238979448,-1.5235994738878873,-4.846332495641166
-9.434928236589071,-2.323569555867916,-0.5010171922689098,4.12411786565573
-8.817967868146873,-2.562088245653679,1.056940564119033,2.7477375781040116
-6.801432449557793,7.9815642721077,-0.5537464773771006,-1.7285896665571359
